"['tt0054997', ""['Drama']"", 'The Hustler', '1961-09-25', '7.6']","['Paul Newman', 'Jackie Gleason', 'George C. Scott']"
"['tt0055018', ""['Horror']"", 'The Innocents', '1961-12-25', '7.5']","['Peter Wyngarde', 'Michael Redgrave', 'John Mortimer', 'Truman Capote']"
"['tt0055031', ""['Drama', 'History']"", 'Judgment at Nuremberg', '1961-12-01', '7.6']","['Spencer Tracy', 'Burt Lancaster', 'Richard Widmark', 'Montgomery Clift']"
"['tt0055032', ""['Drama', 'Romance']"", 'Jules et Jim', '1962-01-23', '7.6']","['Oskar Werner', 'Henri Serre', 'Jean Gruault', 'Raoul Coutard']"
"['tt0055038', '[]', 'Kaasua, Komisario Palmu', '1961-08-30', '7.7']","['Esko Nevalainen', 'Joel Rinne', 'Matti Ranin', 'Leo Jokela', 'Matti Kassila', 'Kaarlo Nuorvala', 'Mauno Mäkelä', 'Osmo Lindeman']"
"['tt0055047', ""['Drama']"", 'King of Kings', '1961-10-11', '7.2']","['Jeffrey Hunter', 'Hurd Hatfield', 'Ron Randell', 'Nicholas Ray', 'Philip Yordan', 'Ray Bradbury']"
"['tt0055052', ""['Drama']"", '小早川家の秋', '1961-10-29', '7.9']","['Toshirô Mayuzumi', 'Ganjirô Nakamura', 'Sanezumi Fujimoto']"
"['tt0055069', ""['Comedy']"", 'The Ladies Man', '1961-06-21', '7.0']","['Jerry Lewis', 'Bill Richmond', 'Mel Brooks']"
"['tt0055093', ""['Drama', 'Romance']"", 'Lola', '1961-03-03', '7.3']","['Marc Michel', 'Jacques Harden', 'Alan Scott', 'Georges de Beauregard', 'Raoul Coutard']"
"['tt0055153', ""['Drama', 'Horror']"", 'Matka Joanna od aniolów', '1961-02-09', '7.2']","['Mieczyslaw Voit', 'Jaroslaw Iwaszkiewicz', 'Tadeusz Konwicki']"
"['tt0055205', ""['Drama', 'Crime', 'Mystery', 'Comedy']"", 'Murder She Said', '1961-01-01', '7.0']","['Arthur Kennedy', 'James Robertson Justice']"
"['tt0055232', ""['Adventure', 'Family']"", 'Nikki, Wild Dog of the North', '1961-07-12', '7.0']","['Jean Coutu', 'Émile Genest', 'Uriel Luft', 'Robert Rivard', 'Ralph Wright']"
"['tt0055233', ""['War', 'Drama', 'History']"", '人間の條件\u3000完結篇', '1961-01-28', '8.4']","['Chûji Kinoshita', 'Tatsuya Nakadai', 'Yûsuke Kawazu']"
"['tt0055253', ""['Action', 'Comedy', 'Science Fiction', 'War', 'Foreign']"", 'On the Double', '1961-05-19', '7.5']","['Danny Kaye', 'Wilfrid Hyde-White']"
"['tt0055256', ""['Comedy', 'Family']"", 'One, Two, Three', '1961-12-15', '7.6']","['James Cagney', 'Horst Buchholz', 'Ferenc Molnár']"
"['tt0055310', ""['Comedy', 'Drama']"", 'Plácido', '1961-10-20', '7.5']","['Cassen', 'José Luis López Vázquez', 'Manuel Alexandre', 'Luis García Berlanga', 'Rafael Azcona']"
"['tt0055312', ""['Comedy', 'Drama']"", 'Pocketful of Miracles', '1961-12-18', '7.3']","['Jimmy Cannon', 'Glenn Ford', ""Arthur O'Connell"", 'Damon Runyon']"
"['tt0055353', ""['Romance', 'Drama']"", 'A Raisin in the Sun', '1961-05-28', '7.1']","['Sidney Poitier', 'Daniel Petrie', 'Philip Rose', 'David Susskind']"
"['tt0055370', ""['Drama', 'Romance']"", 'Return to Peyton Place', '1961-05-05', '7.2']","['Jeff Chandler', 'José Ferrer']"
"['tt0055382', ""['Drama', 'Romance']"", 'The Roman Spring of Mrs. Stone', '1961-12-28', '7.4']","['Warren Beatty', 'José Quintero', 'Tennessee Williams', 'Gavin Lambert']"
"['tt0055400', ""['Crime', 'Comedy']"", 'Самогонщики', '1962-01-08', '7.6']","['Evgeniy Morgunov', 'Georgiy Vitsin', 'Yuriy Nikulin', 'Leonid Gaidai']"
"['tt0055468', '[]', 'Совершенно серьезно', '1961-10-17', '7.0']","['Emil Braginskiy', 'Anatoliy Papanov', 'Sergey Filippov', 'Serafim Anikeyev', 'Aleksandr Belyavskiy', 'Leonid Gaidai', 'Eldar Ryazanov']"
"['tt0055471', ""['Drama', 'Romance']"", 'Splendor in the Grass', '1961-10-10', '7.1']","['Warren Beatty', 'Pat Hingle', 'William Inge']"
"['tt0055490', ""['Drama', 'Romance']"", 'Susan Slade', '1961-11-08', '7.0']","['Troy Donahue', 'Lloyd Nolan', 'Delmer Daves']"
"['tt0055499', ""['Drama']"", 'Såsom i en spegel', '1961-10-16', '7.6']","['Gunnar Björnstrand', 'Max von Sydow', 'Lars Passgård', 'Ingmar Bergman', 'Sven Nykvist']"
"['tt0055508', ""['Comedy', 'Drama', 'Fantasy']"", 'তিন কন্যা', '1961-05-05', '7.9']",['Anil Chatterjee']
"['tt0055551', ""['Drama', 'Mystery']"", '妻は告白する', '1961-10-29', '7.0']","['Hiroshi Kawaguchi', 'Eitarô Ozawa']"
"['tt0055572', ""['Comedy', 'Drama', 'Romance']"", 'Une Femme est une femme', '1961-09-06', '7.5']","['Raoul Coutard', 'Jean-Claude Brialy', 'Jean-Paul Belmondo', 'Henri Attal', 'Georges de Beauregard']"
"['tt0055597', ""['Drama']"", 'Victim', '1961-08-01', '7.0']","['Otto Heller', 'Dirk Bogarde', 'Dennis Price', 'Anthony Nicholls']"
"['tt0055601', ""['Drama']"", 'Viridiana', '1961-05-17', '7.6']","['Francisco Rabal', 'Fernando Rey', 'José Calvo', 'Luis Buñuel', 'Julio Alejandro']"
"['tt0055602', ""['Drama']"", 'Una vita difficile', '1961-12-19', '8.6']","['Alberto Sordi', 'Franco Fabrizi']"
"['tt0055614', ""['Crime', 'Drama', 'Music']"", 'West Side Story', '1961-10-18', '7.0']","['George Chakiris', 'Richard Beymer', 'Russ Tamblyn']"
"['tt0055630', ""['Drama', 'Thriller']"", '用心棒', '1961-04-25', '8.0']","['Toshirô Mifune', 'Eijirô Tôno', 'Tatsuya Nakadai']"
"['tt0055635', ""['Comedy']"", 'Za dvumya zaytsami', '1961-12-21', '7.1']","['Oleg Borisov', 'Nikolay Yakovchenko', 'Anna Kushnirenko', 'Vadim Ilyenko']"
"['tt0055644', '[]', '¡Cuba Sí!', '1961-12-31', '8.5']",['Pierre Braunberger']
"['tt0055724', ""['Drama']"", 'অভিযান', '1962-09-27', '8.0']","['Soumitra Chatterjee', 'Gyanesh Mukherjee']"
"['tt0055728', ""['Drama']"", 'Advise & Consent', '1962-06-06', '7.5']","['Franchot Tone', 'Lew Ayres', 'Henry Fonda', 'Walter Pidgeon', 'Otto Preminger']"
"['tt0055758', ""['Romance', 'Drama', 'History']"", 'Az aranyember', '1962-12-13', '7.8']","['András Csorba', 'Ernö Szabó']"
"['tt0055796', ""['Drama', 'Action']"", 'Billy Budd', '1962-11-12', '7.8']","['Robert Ryan', 'Peter Ustinov', 'Melvyn Douglas', 'Paul Rogers']"
"['tt0055798', ""['Drama']"", 'Birdman of Alcatraz', '1962-07-03', '7.0']","['Burt Lancaster', 'Karl Malden', 'Neville Brand']"
"['tt0055821', ""['Drama']"", 'Os Cafajestes', '1962-03-24', '7.0']","['Tony Rabatoni', 'Per Aabel', 'Hugo Carvana', 'Ruy Guerra', 'Miguel Torres', 'Jece Valadão', 'Luiz Bonfá']"
"['tt0055824', ""['Drama', 'Thriller']"", 'Cape Fear', '1962-04-12', '7.2']","['Gregory Peck', 'Robert Mitchum']"
"['tt0055850', ""['History', 'Drama', 'Action']"", '忠臣蔵 花の巻・雪の巻', '1962-11-03', '7.1']","['Yûzô Kayama', 'Chûsha Ichikawa', 'Tatsuya Mihashi', 'Akira Takarada', 'Hiroshi Inagaki', 'Sanezumi Fujimoto']"
"['tt0055852', ""['Comedy', 'Drama']"", 'Cléo de cinq à sept', '1962-04-11', '7.7']","['Antoine Bourseiller', 'Georges de Beauregard']"
"['tt0055875', ""['Crime', 'Comedy']"", 'Crooks Anonymous', '1962-03-31', '7.4']","['Leslie Phillips', 'Stanley Baxter', 'Wilfrid Hyde-White', 'Jack Davies']"
"['tt0055895', ""['Drama', 'Romance']"", 'Days of Wine and Roses', '1962-12-26', '7.5']","['Jack Lemmon', 'Charles Bickford', 'Jack Klugman', 'Philip H. Lathrop']"
"['tt0055910', ""['Drama']"", ""Cybèle ou les dimanches de ville d'Avray"", '1962-11-12', '7.3']","['Hardy Krüger', 'Daniel Ivernel', 'Antoine Tudal']"
"['tt0055913', ""['Comedy']"", ""Divorzio all'italiana"", '1961-12-20', '7.9']","['Marcello Mastroianni', 'Leopoldo Trieste', 'Pietro Germi', 'Agenore Incrocci']"
"['tt0055936', ""['Comedy']"", 'I Due Colonnelli', '1962-08-31', '7.4']","['Totò', 'Walter Pidgeon', 'Nino Taranto']"
"['tt0056017', ""['Drama']"", 'Gigot', '1962-11-01', '8.5']","['Jackie Gleason', 'Jean Lefebvre', 'Gene Kelly']"
"['tt0056049', ""['Drama']"", '裸の島', '1960-11-23', '7.6']","['Taiji Tonoyama', 'Shinji Tanaka', 'Masanori Horimoto', 'Hikaru Hayashi']"
"['tt0056058', ""['Action', 'Drama', 'History']"", '切腹', '1962-09-15', '8.2']","['Tatsuya Nakadai', 'Akira Ishihama', 'Tetsurô Tanba']"
"['tt0056060', ""['Animation']"", 'No. 12: Heaven and Earth Magic', '1962-01-01', '7.4']",[]
"['tt0056111', ""['Drama', 'War']"", 'Ива́ново де́тство', '1962-05-05', '7.7']","['Nikolay Burlyaev', 'Valentin Zubkov', 'Evgeniy Zharikov', 'Stepan Krylov', 'Eduard Abalov']"
"['tt0056119', ""['Romance', 'Science Fiction']"", 'La Jetée', '1962-02-16', '7.9']","['Jacques Branchu', 'Étienne Becker', 'Jean Négroni', 'Davos Hanich']"
"['tt0056134', ""['Drama']"", 'কাঞ্চনজঙ্ঘা', '1962-05-11', '7.5']","['Chhabi Biswas', 'Pahadi Sanyal', 'Anil Chatterjee']"
"['tt0056141', ""['Drama', 'Romance']"", 'A Kind of Loving', '1962-04-12', '7.9']","['Alan Bates', 'Bert Palmer', 'John Schlesinger']"
"['tt0056162', ""['Drama']"", 'Lad: A Dog', '1962-06-02', '8.0']","['Peter Breck', ""Carroll O'Connor"", 'Aram Avakian']"
"['tt0056171', ""['Comedy', 'Drama']"", 'Ro.Go.Pa.G.', '1963-02-19', '7.4']","['Bruce Balaban', 'Jean-Marc Bory', 'Ugo Gregoretti', 'Pier Paolo Pasolini', 'Alfredo Bini']"
"['tt0056172', ""['Adventure', 'Drama', 'History', 'War']"", 'Lawrence of Arabia', '1962-12-10', '7.8']","[""Peter O'Toole"", 'Alec Guinness', 'Anthony Quinn', 'Jack Hawkins', 'Robert Bolt']"
"['tt0056193', ""['Drama', 'Romance']"", 'Lolita', '1962-06-13', '7.3']","['James Mason', 'Gary Cockrell', 'Vladimir Nabokov']"
"['tt0056194', ""['Drama']"", 'The Loneliness of the Long Distance Runner', '1962-09-20', '7.5']","['Michael Redgrave', 'Tom Courtenay', 'Alec McCowen']"
"['tt0056195', ""['Drama', 'Western']"", 'Lonely Are the Brave', '1962-05-24', '7.5']","['Philip H. Lathrop', 'Kirk Douglas', 'Walter Matthau', 'Michael Kane', 'Dalton Trumbo']"
