tt0078243,Action,Adventure,少林卅六房,1978-02-02,7.7,13369,"['Yeh-taiHuang', 'cinematographer']","['Chia-HuiLiu', 'actor']","['LiehLo', 'actor']","['ChiaYungLiu', 'actor']","['NormanChu', 'actor']","['Chia-LiangLiu', 'director']","['KuangNi', 'writer']","['MonaFong', 'producer']","['RunRunShaw', 'producer']","['Yung-YuChen', 'composer']"
tt0078252,Action,Comedy,蛇形刁手,1978-03-01,7.4,9869,"['Chi-KuangTsai', 'writer']","['JackieChan', 'actor']","['SiuTinYuen', 'actor']","['Jung-LeeHwang', 'actor']","['DeanShek', 'actor']","['Woo-PingYuen', 'director']","['ChiYuanHsi', 'writer']","['HuoAnHsi', 'writer']","['LungHsiao', 'writer']","['See-YuenNg', 'writer']"
tt0078288,Horror,Mystery,Thriller,Solamentenero,1978-06-02,6.4,1266,"['AmedeoGiomini', 'editor']","['LinoCapolicchio', 'actor']","['StefaniaCasini', 'actress']","['CraigHill', 'actor']","['MassimoSerato', 'actor']","['AntonioBido', 'director']","['DomenicoMalan', 'writer']","['MarisaAndalò', 'writer']","['StelvioCipriani', 'composer']","['MarioVulpiani', 'cinematographer']"
tt0078294,Mystery,Comedy,Crime,SomebodyKilledHerHusband,1978-09-29,5.0,346,"['AndrewLaszlo', 'cinematographer']","['FarrahFawcett', 'actress']","['JeffBridges', 'actor']","['JohnWood', 'actor']","['TammyGrimes', 'actress']","['LamontJohnson', 'director']","['ReginaldRose', 'writer']","['MartinPoll', 'producer']","['AlexNorth', 'composer']","['RalfD.Bode', 'cinematographer']"
tt0078312,Comedy,Crime,Squadraantimafia,1978-10-10,6.0,241,"['CarloPennisi', 'composer']","['TomasMilian', 'actor']","['EnzoCannavale', 'actor']","['Bombolo', 'actor']","['MargheritaFumero', 'actress']","['BrunoCorbucci', 'director']","['MarioAmendola', 'writer']","['GallianoJuso', 'producer']","['Goblin', 'composer']","['AgostinoMarangolo', 'composer']"
tt0078336,Action,Crime,Thriller,Lapoliziaèsconfitta,1977-07-27,6.3,185,"['CarloLeva', 'production_designer']","['MarcelBozzuffi', 'actor']","['VittorioMezzogiorno', 'actor']","['RiccardoSalvino', 'actor']","['ClaudiaGiannotti', 'actress']","['DomenicoPaolella', 'director']","['DardanoSacchetti', 'writer']","['StelvioCipriani', 'composer']","['MarcelloMasciocchi', 'cinematographer']","['AmedeoGiomini', 'editor']"
tt0078349,Music,Animation,世界名作童話白鳥の湖,1981-03-13,7.8,667,"['TaekoNakanishi', 'actress']","['KeikoTakeshita', 'actress']","['TarôShigaki', 'actor']","['AsaoKoike', 'actor']","['YôkoAsagami', 'actress']","['KimioYabuki', 'director']","['HiroichiFuse', 'writer']","['PyotrIlyichTchaikovsky', 'composer']","['YonekoMatsukane', 'actress']","['FuyumiShiraishi', 'actress']"
tt0078389,Mystery,TheThirtyNineSteps,1978-11-04,6.6,2092,"['JohnCoquillon', 'cinematographer']","['RobertPowell', 'actor']","['DavidWarner', 'actor']","['EricPorter', 'actor']","['KarenDotrice', 'actress']","['DonSharp', 'director']","['MichaelRobson', 'writer']","['JohnBuchan', 'writer']","['GregSmith', 'producer']","['EdWelch', 'composer']"
tt0078480,Adventure,Animation,Drama,7.6,31647,"['JohnHurt', 'actor']","['RichardBriers', 'actor']","['RalphRichardson', 'actor']","['MichaelGrahamCox', 'actor']","['MartinRosen', 'director']","['RichardAdams', 'writer']","['AngelaMorley', 'composer']","['TerryRawlings', 'editor']"
tt0078500,Fantasy,Comedy,7.6,282,"['GildaRadner', 'actress']","['BobChurch', 'actor']","['JohnLeach', 'actor']","['NaomiLeach', 'actress']","['IsobelJeanRankin', 'writer']","['PeterRochon', 'composer']","['SharonLackie', 'editor']"
tt0078517,Action,Drama,Foreign,贊先生與找錢華,7.3,1050,"['Ka-YanLeung', 'actor']","['CasanovaWong', 'actor']","['SammoKam-BoHung', 'actor']","['ChiaYungLiu', 'actor']","['OnSzeto', 'writer']","['RaymondChow', 'producer']","['FrankieChan', 'composer']","['Kuan-WeiLiu', 'cinematographer']","['PeterCheung', 'editor']"
tt0078655,Crime,Action,MestoVstrechiIzmenitNelzya,1979-11-11,8.9,3790,"['AndreyGradov', 'actor']","['VladimirVysotskiy', 'actor']","['VladimirKonkin', 'actor']","['SergeyYurskiy', 'actor']","['AleksandrBelyavskiy', 'actor']","['NatalyaFateeva', 'actress']","['ValeriyaZaklunnaya', 'actress']","['EvgeniyShutov', 'actor']","['LevPerfilov', 'actor']","['AleksandrMilyutin', 'actor']"
tt0078718,Crime,Drama,Mystery,"Thriller""",...AndJusticeforAll,1979-10-19,7.4,28195,"['VictorJ.Kemper', 'cinematographer']","['AlPacino', 'actor']","['JackWarden', 'actor']","['JohnForsythe', 'actor']","['LeeStrasberg', 'actor']","['NormanJewison', 'director']","['ValerieCurtin', 'writer']","['BarryLevinson', 'writer']","['PatrickJ.Palmer', 'producer']","['DaveGrusin', 'composer']"
tt0078748,Horror,Action,Thriller,"ScienceFiction""",Alien,1979-05-25,8.4,733232,"['WalterHill', 'producer']","['SigourneyWeaver', 'actress']","['TomSkerritt', 'actor']","['JohnHurt', 'actor']","['VeronicaCartwright', 'actress']","['RidleyScott', 'director']","['""DanOBannon""', 'writer']","['RonaldShusett', 'writer']","['GordonCarroll', 'producer']","['DavidGiler', 'producer']"
tt0078754,Drama,Music,AllThatJazz,7.9,25173,"['RoyScheider', 'actor']","['JessicaLange', 'actress']","['LelandPalmer', 'actress']","['AnnReinking', 'actress']","['BobFosse', 'director']","['RobertAlanAurthur', 'writer']","['GiuseppeRotunno', 'cinematographer']","['AlanHeim', 'editor']","['PhilipRosenberg', 'production_designer']"
tt0078763,Drama,Comedy,Amator,1979-11-16,7.9,5538,"['KrzysztofJachowicz', 'cinematographer']","['JerzyStuhr', 'actor']","['MalgorzataZabkowska', 'actress']","['EwaPokas', 'actress']","['StefanCzyzewski', 'actor']","['KrzysztofKieslowski', 'director']","['WielislawaPiotrowska', 'producer']","['KrzysztofKnittel', 'composer']","['AndrzejArchacki', 'cinematographer']","['KrzysztofBuchowicz', 'cinematographer']"
tt0078788,Drama,War,ApocalypseNow,1979-08-15,8.4,562917,"['CarmineCoppola', 'composer']","['MartinSheen', 'actor']","['MarlonBrando', 'actor']","['RobertDuvall', 'actor']","['FredericForrest', 'actor']","['FrancisFordCoppola', 'director']","['JohnMilius', 'writer']","['MichaelHerr', 'writer']","['JosephConrad', 'writer']","['KimAubry', 'producer']"
tt0078820,,8.0,776,"['FrankZappa', 'self']","['AdrianBelew', 'self']","['TommyMars', 'self']","['TerryBozzio', 'self']","['RobertLeacock', 'cinematographer']","['PhilParmet', 'cinematographer']","['RichardPearce', 'cinematographer']","['KlausHundsbichler', 'editor']"
tt0078841,Comedy,Drama,BeingThere,1979-12-19,8.0,61538,"['CalebDeschanel', 'cinematographer']","['PeterSellers', 'actor']","['ShirleyMacLaine', 'actress']","['MelvynDouglas', 'actor']","['JackWarden', 'actor']","['HalAshby', 'director']","['JerzyKosinski', 'writer']","['RobertC.Jones', 'writer']","['AndrewBraunsberg', 'producer']","['JohnnyMandel', 'composer']"
tt0078872,Adventure,Family,TheBlackStallion,1979-10-17,7.3,10856,"['WalterMurch', 'writer']","['KellyReno', 'actor']","['MickeyRooney', 'actor']","['TeriGarr', 'actress']","['ClarenceMuse', 'actor']","['CarrollBallard', 'director']","['MelissaMathison', 'writer']","['JeanneRosenberg', 'writer']","['WilliamD.Wittliff', 'writer']","['WalterFarley', 'writer']"
tt0078875,Drama,History,War,DieBlechtrommel,1979-05-02,7.5,20868,"['IgorLuther', 'cinematographer']","['DavidBennent', 'actor']","['MarioAdorf', 'actor']","['AngelaWinkler', 'actress']","['KatharinaThalbach', 'actress']","['VolkerSchlöndorff', 'director']","['GünterGrass', 'writer']","['Jean-ClaudeCarrière', 'writer']","['FranzSeitz', 'writer']","['MauriceJarre', 'composer']"
tt0078902,Drama,Comedy,BreakingAway,1979-05-24,7.7,20468,"['PaulDooley', 'actor']","['DennisChristopher', 'actor']","['DennisQuaid', 'actor']","['DanielStern', 'actor']","['JackieEarleHaley', 'actor']","['PeterYates', 'director']","['SteveTesich', 'writer']","['MatthewF.Leonetti', 'cinematographer']","['CynthiaScheider', 'editor']","['BarbaraBarrie', 'actress']"
tt0078907,Comedy,LesBronzésfontduski,1979-11-22,7.5,6829,"['PierreBachelet', 'composer']","['JosianeBalasko', 'actress']","['MichelBlanc', 'actor']","['Marie-AnneChazel', 'actress']","['ChristianClavier', 'actor']","['PatriceLeconte', 'director']","['GérardJugnot', 'writer']","['ThierryLhermitte', 'writer']","['BrunoMoynot', 'writer']","['YvesRousset-Rouard', 'producer']"
tt0078952,Romance,Drama,ChapterTwo,1979-12-14,6.0,919,"['MichaelA.Stevenson', 'editor']","['JamesCaan', 'actor']","['MarshaMason', 'actress']","['JosephBologna', 'actor']","['ValerieHarper', 'actress']","['RobertMoore', 'director']","['NeilSimon', 'writer']","['RayStark', 'producer']","['MarvinHamlisch', 'composer']","['DavidM.Walsh', 'cinematographer']"
tt0078966,Thriller,Drama,TheChinaSyndrome,1979-03-16,7.4,25021,"['GeorgeJenkins', 'production_designer']","['JaneFonda', 'actress']","['JackLemmon', 'actor']","['MichaelDouglas', 'actor']","['ScottBrady', 'actor']","['JamesBridges', 'director']","['MikeGray', 'writer']","['T.S.Cook', 'writer']","['JamesCrabe', 'cinematographer']","['DavidRawlins', 'editor']"
tt0078976,Action,Drama,CityonFire,1979-07-11,3.9,870,"['MatthewMcCauley', 'composer']","['BarryNewman', 'actor']","['SusanClark', 'actress']","['ShelleyWinters', 'actress']","['LeslieNielsen', 'actor']","['AlvinRakoff', 'director']","['JackHill', 'writer']","['DavidP.Lewis', 'writer']","['CélineLaFrenière', 'writer']","['ClaudeHéroux', 'producer']"
tt0078989,Action,Crime,Thriller,"""ConcordeAffaire79""",1979-03-23,5.6,440,"['LucianoMartino', 'producer']","['JamesFranciscus', 'actor']","['MimsyFarmer', 'actress']","['VenantinoVenantini', 'actor']","['FiammaMaglione', 'actress']","['RuggeroDeodato', 'director']","['AlbertoFioretti', 'writer']","['RenzoGenta', 'writer']","['ErnestoGastaldi', 'writer']","['MinoLoy', 'producer']"
tt0079043,Action,Foreign,Maimingxiaozi,1979-09-20,6.7,245,"['Hsing-LungChiang', 'editor']","['FengLu', 'actor']","['MengLo', 'actor']","['ChienSun', 'actor']","['LiWang', 'actor']","['ChehChang', 'director']","['KuangNi', 'writer']","['RunRunShaw', 'producer']","['EddieWang', 'composer']","['Hui-ChiTsao', 'cinematographer']"
tt0079095,War,Drama,DieEhederMariaBraun,1979-02-20,7.8,11183,"['VolkerCanaris', 'producer']","['HannaSchygulla', 'actress']","['KlausLöwitsch', 'actor']","['IvanDesny', 'actor']","['GiselaUhlen', 'actress']","['RainerWernerFassbinder', 'director']","['PeaFröhlich', 'writer']","['PeterMärthesheimer', 'writer']","['KurtRaab', 'writer']","['Wolf-DietrichBrücker', 'producer']"
tt0079116,Crime,Drama,EscapefromAlcatraz,1979-06-22,7.6,107365,"['FerrisWebster', 'editor']","['ClintEastwood', 'actor']","['PatrickMcGoohan', 'actor']","['RobertsBlossom', 'actor']","['JackThibeau', 'actor']","['DonSiegel', 'director']","['J.CampbellBruce', 'writer']","['RichardTuggle', 'writer']","['JerryFielding', 'composer']","['BruceSurtees', 'cinematographer']"
tt0079135,Foreign,Horror,Drama,Fascination,6.0,2265,"['FrancaMaï', 'actress']","['BrigitteLahaie', 'actress']","['Jean-MarieLemaire', 'actor']","['FannyMagier', 'actress']","['JeanRollin', 'director']","['JoedePalmer', 'producer']","['""PhilippeDAram""', 'composer']","['GeorgieFromentin', 'cinematographer']","['DominiqueSaint-Cyr', 'editor']"
tt0079182,Crime,Drama,復讐するは我にあり,1979-04-21,7.8,5318,"['ShinichirôIkebe', 'composer']","['KenOgata', 'actor']","['RentarôMikuni', 'actor']","['ChôchôMiyako', 'actress']","['MitsukoBaishô', 'actress']","['ShôheiImamura', 'director']","['MasaruBaba', 'writer']","['RyûzôSaki', 'writer']","['ShunsakuIkehata', 'writer']","['KazuoInoue', 'producer']"
tt0079202,Documentary,6.8,52,"['ClemensKlopfenstein', 'director']","['SerenaKiefer', 'writer']","['HugoSigrist', 'editor']"
tt0079211,,Ilgiocattolo,1979-02-21,7.1,212,"['NinoBaragli', 'editor']","['NinoManfredi', 'actor']","['MarlèneJobert', 'actress']","['ArnoldoFoà', 'actor']","['OlgaKarlatos', 'actress']","['GiulianoMontaldo', 'director']","['SergioDonati', 'writer']","['FulvioMorsella', 'producer']","['EnnioMorricone', 'composer']","['EnnioGuarnieri', 'cinematographer']"
tt0079261,Drama,Comedy,History,"Music""",Hair,1979-03-14,7.6,32928,"['LesterPersky', 'producer']","['JohnSavage', 'actor']","['TreatWilliams', 'actor']","['""BeverlyDAngelo""', 'actress']","['AnnieGolden', 'actress']","['MilosForman', 'director']","['GeromeRagni', 'writer']","['JamesRado', 'writer']","['MichaelWeller', 'writer']","['MichaelButler', 'producer']"
tt0079278,Comedy,Drama,Romance,ChillyScenesofWinter,1979-10-19,7.1,806,"['KenLauber', 'composer']","['JohnHeard', 'actor']","['MaryBethHurt', 'actress']","['PeterRiegert', 'actor']","['KennethMcMillan', 'actor']","['JoanMicklinSilver', 'director']","['AnnBeattie', 'writer']","['GriffinDunne', 'producer']","['MarkMetcalf', 'producer']","['AmyRobinson', 'producer']"
tt0079308,Comedy,HotStuff,1979-08-10,6.7,907,"['NeilTravis', 'editor']","['DomDeLuise', 'actor']","['SuzannePleshette', 'actress']","['JerryReed', 'actor']","['OssieDavis', 'actor']","['MichaelKane', 'writer']","['DonaldE.Westlake', 'writer']","['MortEngelberg', 'producer']","['PatrickWilliams', 'composer']","['JamesPergola', 'cinematographer']"
tt0079322,Thriller,Drama,Crime,"Mystery""",I...commeIcare,1979-12-12,7.9,3299,"['JacquesSaulnier', 'production_designer']","['YvesMontand', 'actor']","['MichelAlbertini', 'actor']","['RolandAmstutz', 'actor']","['Jean-PierreBagot', 'actor']","['HenriVerneuil', 'director']","['DidierDecoin', 'writer']","['EnnioMorricone', 'composer']","['Jean-LouisPicavet', 'cinematographer']","['HenriLanoë', 'editor']"
tt0079367,Comedy,TheJerk,1979-12-14,7.2,50056,"['JackElliott', 'composer']","['SteveMartin', 'actor']","['BernadettePeters', 'actress']","['CatlinAdams', 'actress']","['MabelKing', 'actress']","['CarlReiner', 'director']","['CarlGottlieb', 'writer']","['MichaelElias', 'writer']","['WilliamE.McEuen', 'producer']","['DavidV.Picker', 'producer']"
tt0079368,Drama,History,Jesus,1979-10-19,7.1,1977,"['LucianoSalvemini', 'composer']","['BrianDeacon', 'actor']","['RivkaNeuman', 'actress']","['AlexanderScourby', 'actor']","['NikoNitai', 'actor']","['JohnKrish', 'director']","['PeterSykes', 'director']","['BarnetBain', 'writer']","['JohnHeyman', 'producer']","['LuigiPatruno', 'composer']"
tt0079417,Drama,Kramervs.Kramer,1979-12-18,7.8,121415,"['PaulSylbert', 'production_designer']","['DustinHoffman', 'actor']","['MerylStreep', 'actress']","['JaneAlexander', 'actress']","['JustinHenry', 'actor']","['RobertBenton', 'director']","['AveryCorman', 'writer']","['StanleyR.Jaffe', 'producer']","['NéstorAlmendros', 'cinematographer']","['GeraldB.Greenberg', 'editor']"
tt0079453,Comedy,Family,Fantasy,"Horror""",TheLegendofSleepyHollow,1980-10-31,6.3,592,"['JamesL.Conway', 'producer']","['JeffGoldblum', 'actor']","['PaulSand', 'actor']","['MegFoster', 'actress']","['LauraCampbell', 'actress']","['HenningSchellerup', 'director']","['MalvinWald', 'writer']","['JackJacobs', 'writer']","['ThomasC.Chapman', 'writer']","['WashingtonIrving', 'writer']"
tt0079470,Comedy,LifeofBrian,1979-08-17,8.1,342409,"['JulianDoyle', 'editor']","['GrahamChapman', 'actor']","['JohnCleese', 'actor']","['MichaelPalin', 'actor']","['TerryGilliam', 'actor']","['TerryJones', 'director']","['EricIdle', 'writer']","['JohnGoldstone', 'producer']","['GeoffreyBurgon', 'composer']","['PeterBiziou', 'cinematographer']"
tt0079477,Comedy,Drama,Family,"Romance""",ALittleRomance,1979-04-27,7.5,4822,"['GeorgesDelerue', 'composer']","['LaurenceOlivier', 'actor']","['DianeLane', 'actress']","['TheloniousBernard', 'actor']","['ArthurHill', 'actor']","['GeorgeRoyHill', 'director']","['AllanBurns', 'writer']","['ClaudeKlotz', 'writer']","['RobertCrawfordJr.', 'producer']","['YvesRousset-Rouard', 'producer']"
tt0079488,Crime,Drama,LoveandBullets,1979-01-01,5.8,1447,"['PanchoKohner', 'producer']","['CharlesBronson', 'actor']","['JillIreland', 'actress']","['RodSteiger', 'actor']","['HenrySilva', 'actor']","['StuartRosenberg', 'director']","['JohnHuston', 'director']","['WendellMayes', 'writer']","['JohnMelson', 'writer']","['JohnCrowther', 'writer']"
tt0079522,Comedy,Drama,Romance,Manhattan,7.9,123901,"['WoodyAllen', 'actor']","['DianeKeaton', 'actress']","['MarielHemingway', 'actress']","['MichaelMurphy', 'actor']","['MarshallBrickman', 'writer']","['CharlesH.Joffe', 'producer']","['GordonWillis', 'cinematographer']","['SusanE.Morse', 'editor']","['MelBourne', 'production_designer']"
tt0079579,Drama,Comedy,Romance,Москваслезамневерит,1980-02-11,8.1,10423,"['SaidMenyalshchikov', 'production_designer']","['VeraAlentova', 'actress']","['AlekseyBatalov', 'actor']","['IrinaMuravyova', 'actress']","['RaisaRyazanova', 'actress']","['VladimirMenshov', 'director']","['ValentinChernykh', 'writer']","['SergeyNikitin', 'composer']","['IgorSlabnevich', 'cinematographer']","['YelenaMikhajlova', 'editor']"
tt0079588,Adventure,Comedy,Family,TheMuppetMovie,1979-05-31,7.6,30121,"['IsidoreMankofsky', 'cinematographer']","['JimHenson', 'actor']","['FrankOz', 'actor']","['JerryNelson', 'actor']","['RichardHunt', 'actor']","['JamesFrawley', 'director']","['JerryJuhl', 'writer']","['JackBurns', 'writer']","['KennyAscher', 'composer']","['PaulWilliams', 'composer']"
tt0079615,Comedy,NeaMărinmiliardar,1979-02-05,8.4,3136,"['IleanaPopovici', 'composer']","['AmzaPellea', 'actor']","['DragaOlteanuMatei', 'actress']","['JeanConstantin', 'actor']","['StefanMihailescu-Braila', 'actor']","['SergiuNicolaescu', 'director']","['EugenBarbu', 'writer']","['EugenBurada', 'writer']","['VintiläCorbul', 'writer']","['CorneliuLeu', 'producer']"
tt0079641,Drama,Horror,Nosferatu:PhantomderNacht,1979-04-11,7.5,29704,"['BeateMainka-Jellinghaus', 'editor']","['KlausKinski', 'actor']","['IsabelleAdjani', 'actress']","['BrunoGanz', 'actor']","['RolandTopor', 'actor']","['WernerHerzog', 'director']","['BramStoker', 'writer']","['FlorianFricke', 'composer']","['PopolVuh', 'composer']","['JörgSchmidt-Reitwein', 'cinematographer']"
tt0079648,,くるみ割り人形,1979-03-03,6.3,146,"['WaltdeFaria', 'producer']","['MicheleLee', 'actress']","['MelissaGilbert', 'actress']","['LureneTuttle', 'actress']","['ChristopherLee', 'actor']","['TakeoNakamura', 'director']","['ShintarôTsuji', 'writer']","['E.T.A.Hoffmann', 'writer']","['ThomasJoachim', 'writer']","['EugeneA.Fournier', 'writer']"
tt0079652,War,TheOddAngryShot,1979-03-01,6.7,980,"['BrianKavanagh', 'editor']","['GrahamKennedy', 'actor']","['JohnHargreaves', 'actor']","['JohnJarratt', 'actor']","['BryanBrown', 'actor']","['TomJeffrey', 'director']","['WilliamL.Nagle', 'writer']","['SueMilliken', 'producer']","['MichaelCarlos', 'composer']","['DonaldMcAlpine', 'cinematographer']"
tt0079672,Drama,8.0,8002,"['GenaRowlands', 'actress']","['JohnCassavetes', 'actor']","['BenGazzara', 'actor']","['JoanBlondell', 'actress']","['AlRuban', 'producer']","['BoHarwood', 'composer']","['TomCornwell', 'editor']","['BryanRyman', 'production_designer']"
tt0079679,Comedy,Drama,OsenniyMarafon,1979-06-06,7.9,2527,"['EleonoraNemechek', 'production_designer']","['OlegBasilashvili', 'actor']","['NatalyaGundareva', 'actress']","['MarinaNeyolova', 'actress']","['EvgeniyLeonov', 'actor']","['GeorgiyDaneliya', 'director']","['AleksandrVolodin', 'writer']","['AndreiPetrov', 'composer']","['SergeyVronskiy', 'cinematographer']","['TatyanaEgorycheva', 'editor']"
tt0079688,Crime,Drama,OvertheEdge,1979-11-02,7.4,5653,"['AndrewDavis', 'cinematographer']","['MattDillon', 'actor']","['MichaelEricKramer', 'actor']","['PamelaLudwig', 'actress']","['VincentSpano', 'actor']","['JonathanKaplan', 'director']","['CharlesS.Haas', 'writer']","['TimHunter', 'writer']","['GeorgeLitto', 'producer']","['SolKaplan', 'composer']"
tt0079696,Drama,Romance,PannyzWilka,1979-09-04,7.5,1044,"['AllanStarski', 'production_designer']","['DanielOlbrychski', 'actor']","['AnnaSeniuk', 'actress']","['MajaKomorowska', 'actress']","['StanislawaCelinska', 'actress']","['AndrzejWajda', 'director']","['JaroslawIwaszkiewicz', 'writer']","['ZbigniewKaminski', 'writer']","['EdwardKlosinski', 'cinematographer']","['HalinaPrugar-Ketling', 'editor']"
tt0079763,,7.3,153,"['GayeAdvert', 'self']","['JackAirport', 'self']","['ArturoBassick', 'self']","['Chelsea', 'self']","['WolfgangBüld', 'director']","['GerdStein', 'producer']","['WillyBrunner', 'cinematographer']","['HelgeWeindler', 'cinematographer']"
tt0079766,Drama,Music,Quadrophenia,1979-09-14,7.3,15945,"['BillCurbishley', 'producer']","['PhilDaniels', 'actor']","['LeslieAsh', 'actress']","['PhilDavis', 'actor']","['MarkWingett', 'actor']","['FrancRoddam', 'director']","['DaveHumphries', 'writer']","['MartinStellman', 'writer']","['PeteTownshend', 'writer']","['RoyBaird', 'producer']"
tt0079807,Comedy,RichardPryor:LiveinConcert,1979-01-26,8.2,4025,"['WilliamSargentJr.', 'producer']","['RichardPryor', 'self']","['PattiLaBelle', 'self']","['HueyP.Newton', 'self']","['JenniferLeePryor', 'self']","['JeffMargolis', 'director']","['PaulMooney', 'writer']","['SteveBlauner', 'producer']","['HillardElkins', 'producer']","['DelJack', 'producer']"
tt0079820,Animation,Family,Fantasy,"""Leroietloiseau""",1980-03-19,7.9,4007,"['GérardSoirant', 'cinematographer']","['JeanMartin', 'actor']","['PascalMazzotti', 'actor']","['RaymondBussières', 'actor']","['AgnèsViala', 'actress']","['PaulGrimault', 'director']","['HansChristianAndersen', 'writer']","['JacquesPrévert', 'writer']","['RobertDorfmann', 'producer']","['WojciechKilar', 'composer']"
tt0079833,Adventure,Animation,Comedy,Rupansansei:Kariosutoronoshiro,1979-12-15,7.7,23136,"['HaruyoKanesaku', 'producer']","['YasuoYamada', 'actor']","['EikoMasuyama', 'actress']","['KiyoshiKobayashi', 'actor']","['MakioInoue', 'actor']","['HayaoMiyazaki', 'director']","['MonkeyPunch', 'writer']","['HaruyaYamazaki', 'writer']","['MaryClaypool', 'writer']","['MauriceLeblanc', 'writer']"
tt0079834,Music,NeilYoung&CrazyHorse:RustNeverSleeps,1979-08-15,8.2,852,"['HiroNarita', 'cinematographer']","['NeilYoung', 'self']","['RalphMolina', 'self']","['""FrankPanchoSampedro""', 'self']","['BillyTalbot', 'self']","['L.A.Johnson', 'producer']","['JonElse', 'cinematographer']","['PaulGoldsmith', 'cinematographer']","['RobbieGreenberg', 'cinematographer']","['DavidMyers', 'cinematographer']"
tt0079839,Comedy,Unsaccobello,1980-01-19,7.3,1831,"['EugenioAlabiso', 'editor']","['CarloVerdone', 'actor']","['RenatoScarpa', 'actor']","['VerónicaMiriel', 'actress']","['MarioBrega', 'actor']","['LeonardoBenvenuti', 'writer']","['PieroDeBernardi', 'writer']","['RomanoCardarelli', 'producer']","['EnnioMorricone', 'composer']","['EnnioGuarnieri', 'cinematographer']"
tt0079871,Crime,Drama,Scum,1979-09-12,7.6,9269,"['MichaelBradsell', 'editor']","['RayWinstone', 'actor']","['MickFord', 'actor']","['JulianFirth', 'actor']","['JohnBlundell', 'actor']","['AlanClarke', 'director']","['RoyMinton', 'writer']","['DavinaBelling', 'producer']","['CliveParsons', 'producer']","['PhilMeheux', 'cinematographer']"
tt0079875,Drama,TheSeductionofJoeTynan,6.1,1464,"['AlanAlda', 'actor']","['BarbaraHarris', 'actress']","['MerylStreep', 'actress']","['RipTorn', 'actor']","['JerrySchatzberg', 'director']","['MartinBregman', 'producer']","['BillConti', 'composer']","['AdamHolender', 'cinematographer']","['EvanA.Lottman', 'editor']"
tt0079891,Action,ShaoLinSi,1982-01-21,7.0,3723,"['Pai-LingChou', 'cinematographer']","['JetLi', 'actor']","['HaiYu', 'actor']","['ChenghuiYu', 'actor']","['LanDing', 'actress']","['Hsin-YenChang', 'director']","['HauSit', 'writer']","['Shau-ChangLu', 'writer']","['Yat-YuenLiu', 'producer']","['LipingWang', 'composer']"
tt0079902,8.6,3154,"['VasiliyLivanov', 'actor']","['VitaliSolomin', 'actor']","['RinaZelyonaya', 'actress']","['MariyaSolomina', 'actress']","['GennadiyBogachyov', 'actor']","['FyodorOdinokov', 'actor']","['CatherineSchell', 'actress']"
tt0079944,Drama,ScienceFiction,Thriller,Сталкер,1979-04-16,8.2,102028,"['GeorgiRerberg', 'cinematographer']","['AlisaFreyndlikh', 'actress']","['AleksandrKaydanovskiy', 'actor']","['AnatoliySolonitsyn', 'actor']","['NikolayGrinko', 'actor']","['AndreiTarkovsky', 'director']","['ArkadiyStrugatskiy', 'writer']","['BorisStrugatskiy', 'writer']","['EduardArtemev', 'composer']","['AleksandrKnyazhinskiy', 'cinematographer']"
tt0079981,Comedy,5.9,117,"['RaimundoHidalgo-Gato', 'actor']","['ZullyMontero', 'actress']","['ReynaldoMedina', 'actor']","['ElizabethPeña', 'actress']","['LeonIchaso', 'director']","['OrlandoJiménezLeal', 'director']","['ManuelArce', 'writer']","['EnriqueUbieta', 'composer']"
8.0,3020,"['AleksandrKalyagin', 'actor']","['YuriNorstein', 'director']","['LyudmilaPetrushevskaya', 'writer']","['MikhailMeerovich', 'composer']","['IgorSkidan-Bosin', 'cinematographer']","['NadezhdaTreshchyova', 'editor']"
tt0080037,Comedy,Drama,Fantasy,ТотсамыйМюнхгаузен,1979-01-01,8.5,2903,"['IrmaTsekavaya', 'editor']","['OlegYankovskiy', 'actor']","['InnaChurikova', 'actress']","['ElenaKoreneva', 'actress']","['IgorKvasha', 'actor']","['MarkZakharov', 'director']","['GrigoriGorin', 'writer']","['RudolphErichRaspe', 'writer']","['AlekseyRybnikov', 'composer']","['VladimirNakhabtsev', 'cinematographer']"
tt0080094,Comedy,Foreign,ViaggioconAnita,1979-04-24,4.8,396,"['AlbertoGrimaldi', 'producer']","['GoldieHawn', 'actress']","['GiancarloGiannini', 'actor']","['ClaudineAuger', 'actress']","['AuroreClément', 'actress']","['MarioMonicelli', 'director']","['LeonardoBenvenuti', 'writer']","['PieroDeBernardi', 'writer']","['TullioPinelli', 'writer']","['PaulD.Zimmerman', 'writer']"
tt0080117,Drama,TheWanderers,1979-07-13,7.4,9329,"['StuartH.Pappé', 'editor']","['KenWahl', 'actor']","['KarenAllen', 'actress']","['JohnFriedrich', 'actor']","['ToniKalem', 'actress']","['PhilipKaufman', 'director']","['RichardPrice', 'writer']","['RoseKaufman', 'writer']","['MartinRansohoff', 'producer']","['MichaelChapman', 'cinematographer']"
tt0080118,,7.7,191,"['KarletonArmstrong', 'self']","['BettyBoardman', 'self']","['AllenGinsberg', 'self']","['HenryHaslach', 'self']","['GlennSilber', 'director']","['BarryAlexanderBrown', 'director']","['RichardMarch', 'cinematographer']","['ChuckFrance', 'editor']"
