tt0000014,['Comedy'],Arroseur et arrosé,1895-12-27,7.0,44,"['nconst', 'category']"
tt0093910,['Action'],Sakura Killers,1987-01-01,7.5,2,"['nm0175200', 'actor']","['nm0446690', 'actor']","['nm0629383', 'actor']","['nm0143386', 'actress']","['nm0911799', 'director']","['nm0625338', 'director']","['nm2819023', 'writer']","['nm0848841', 'writer']","['nm2817659', 'composer']"
tt0093935,"['TV Movie', 'Drama', 'Family']",The Secret Garden,1987-11-30,7.4,17,"['nm0668481', 'cinematographer']","['nm0416521', 'actress']","['nm0646768', 'actor']","['nm0824566', 'actor']","['nm0394588', 'actor']","['nm0342487', 'director']","['nm0359256', 'writer']","['nm0122364', 'writer']","['nm0486979', 'producer']","['nm0131624', 'composer']"
tt0093970,['Music'],Sign 'o' the Times,1987-11-20,7.3,8,"['nm0672824', 'editor']","['nm0002239', 'self']","['nm0246994', 'self']","['nm0002054', 'self']","['nm0236565', 'self']","['nm0536299', 'director']","['nm0146868', 'producer']","['nm0267302', 'producer']","['nm0749262', 'producer']","['nm0283752', 'cinematographer']"
tt0093978,"['Fantasy', 'Action']",倩女幽魂,1987-07-18,7.2,59,"['nm0246738', 'composer']","['nm0002000', 'actor']","['nm0939153', 'actress']","['nm0943138', 'actor']","['nm0482708', 'actor']","['nm0155642', 'director']","['nm0699700', 'writer']","['nm0950699', 'writer']","['nm0161132', 'producer']","['nm0007139', 'producer']"
tt0093993,"['Family', 'Fantasy']",Sleeping Beauty,1987-06-12,7.4,6,"['nm1883919', 'composer']","['nm0193520', 'actress']","['nm0048652', 'actor']","['nm0000392', 'actress']","['nm0391042', 'actor']","['nm0410253', 'director']","['nm0078557', 'writer']","['nm0674518', 'writer']","['nm0322946', 'producer']","['nm0324875', 'producer']"
tt0093999,['Fantasy'],Snow White,1987-05-14,7.6,7,"['nm0748759', 'composer']","['nm0001671', 'actress']","['nm0000863', 'actor']","['nm0666395', 'actress']","['nm0822974', 'actress']","['nm0078557', 'director']","['nm0342278', 'writer']","['nm0342303', 'writer']","['nm0322946', 'producer']","['nm0324875', 'producer']"
tt0094027,['Drama'],Stand and Deliver,1988-03-11,7.3,60,"['nm0001579', 'actor']","['nm0364680', 'actress']","['nm0679750', 'actor']","['nm0661639', 'actress']","['nm0579466', 'director']","['nm0615556', 'writer']","['nm0006268', 'composer']","['nm0725166', 'cinematographer']","['nm0724706', 'editor']"
tt0094075,"['Drama', 'Music']",Superstar: The Karen Carpenter Story,1988-04-30,7.5,12,"['nm0878295', 'actor']","['nm3934723', 'actress']","['nm0250218', 'actor']","['nm3947623', 'actress']","['nm0005588', 'actor']","['nm0001331', 'director']","['nm0773756', 'writer']","['nm3947900', 'actress']","['nm3934620', 'actor']","['nm0470124', 'actress']"
tt0094097,"['Mystery', 'Drama', 'Adventure', 'Crime']",Τα κουρέλια τραγουδάνε ακόμα,1979-10-10,7.5,2,"['nm0659053', 'actor']","['nm0879314', 'actor']","['nm0072683', 'actress']","['nm0883505', 'actor']","['nm0631799', 'director']","['nm0058687', 'producer']","['nm0368373', 'cinematographer']","['nm0028198', 'editor']"
tt0094226,"['Crime', 'Drama', 'History', 'Thriller']",The Untouchables,1987-06-02,7.6,1424,"['nm0001553', 'composer']","['nm0000126', 'actor']","['nm0000125', 'actor']","['nm0000134', 'actor']","['nm0001747', 'actor']","['nm0000361', 'director']","['nm0289708', 'writer']","['nm0626479', 'writer']","['nm0000519', 'writer']","['nm0513165', 'producer']"
tt0094291,"['Crime', 'Drama']",Wall Street,1987-12-10,7.0,557,"['nm0800943', 'editor']","['nm0000221', 'actor']","['nm0000140', 'actor']","['nm0876645', 'actress']","['nm0184429', 'actor']","['nm0000231', 'director']","['nm0007140', 'writer']","['nm0696299', 'producer']","['nm0004841', 'composer']","['nm0724744', 'cinematographer']"
tt0094315,['Drama'],The Whales of August,1987-10-14,7.1,17,"['nm0268685', 'cinematographer']","['nm0000012', 'actress']","['nm0001273', 'actress']","['nm0001637', 'actor']","['nm0815433', 'actress']","['nm0000755', 'director']","['nm0077527', 'writer']","['nm0438332', 'producer']","['nm0679405', 'producer']","['nm0696771', 'composer']"
tt0094336,"['Comedy', 'Drama']",Withnail & I,1987-01-01,7.4,173,"['nm0833029', 'editor']","['nm0001290', 'actor']","['nm0001524', 'actor']","['nm0341743', 'actor']","['nm0114460', 'actor']","['nm0732430', 'director']","['nm0375370', 'producer']","['nm0242172', 'composer']","['nm0921135', 'composer']","['nm0360346', 'cinematographer']"
tt0094347,"['Drama', 'Foreign', 'Romance']",The Year My Voice Broke,1987-01-01,7.3,10,"['nm0123587', 'cinematographer']","['nm0852965', 'actor']","['nm0138389', 'actress']","['nm0578853', 'actor']","['nm0089882', 'actor']","['nm0241090', 'director']","['nm0371249', 'producer']","['nm0004306', 'producer']","['nm0593294', 'producer']","['nm0940442', 'composer']"
tt0094357,"['Action', 'Crime', 'Thriller']",Ying hung boon sik II,1987-12-17,7.0,48,"['nm0398871', 'editor']","['nm0002000', 'actor']","['nm0000334', 'actor']","['nm0862479', 'actor']","['nm0790925', 'actor']","['nm0000247', 'director']","['nm0007139', 'writer']","['nm0345150', 'composer']","['nm0516319', 'composer']","['nm0399069', 'cinematographer']"
tt0094374,['Action'],Zhi fa xian feng,1986-11-27,7.0,4,"['nm0950707', 'actor']","['nm0001686', 'actress']","['nm0939251', 'actor']","['nm0152054', 'actor']","['nm0477035', 'director']","['nm1022277', 'writer']","['nm0938944', 'writer']","['nm0246738', 'composer']","['nm0490486', 'cinematographer']"
tt0094590,['Music'],Depeche Mode: 101,1989-04-27,8.1,15,"['nm2085779', 'cinematographer']","['nm0281943', 'self']","['nm0301103', 'self']","['nm0330756', 'self']","['nm0928545', 'self']","['nm0205964', 'director']","['nm0373698', 'director']","['nm0672060', 'director']","['nm0672061', 'producer']","['nm0218678', 'cinematographer']"
tt0094625,"['Science Fiction', 'Animation']",アキラ,1988-07-16,7.8,792,"['nm0592666', 'cinematographer']","['nm0412628', 'actor']","['nm0765815', 'actor']","['nm0468708', 'actress']","['nm0312656', 'actor']","['nm0960028', 'director']","['nm0368051', 'writer']","['nm0441394', 'producer']","['nm5923859', 'producer']","['nm0945602', 'composer']"
tt0094661,"['Drama', 'Romance', 'Music', 'Family']",Anna – Der Film,1988-12-15,7.3,3,"['nm0402129', 'production_designer']","['nm0782375', 'actress']","['nm0045339', 'actor']","['nm0677226', 'actor']","['nm0356847', 'actor']","['nm0834028', 'director']","['nm0679340', 'writer']","['nm0777010', 'composer']","['nm0024249', 'cinematographer']","['nm0097454', 'editor']"
tt0094670,['Comedy'],The Appointments Of Dennis Jennings,1988-01-01,7.0,1,"['nm0304653', 'production_designer']","['nm0942833', 'actor']","['nm0000100', 'actor']","['nm0582418', 'actress']","['nm0141058', 'actor']","['nm0661751', 'director']","['nm0035836', 'writer']","['nm0563394', 'producer']","['nm0697910', 'cinematographer']","['nm0291054', 'editor']"
tt0094675,"['Drama', 'Crime']",Ariel,1988-10-21,7.1,44,"['nm0899441', 'composer']","['nm0656999', 'actor']","['nm0352099', 'actress']","['nm0671231', 'actor']","['nm0383990', 'actor']","['nm0442454', 'director']","['nm4292871', 'composer']","['nm1375828', 'composer']","['nm0045978', 'composer']","['nm1376592', 'composer']"
tt0094721,"['Fantasy', 'Comedy']",Beetlejuice,1988-02-29,7.1,1475,"['nm0368069', 'producer']","['nm0000285', 'actor']","['nm0000133', 'actress']","['nm0000474', 'actor']","['nm0568499', 'actress']","['nm0000318', 'director']","['nm0568313', 'writer']","['nm0933733', 'writer']","['nm0803730', 'writer']","['nm0070498', 'producer']"
tt0094754,"['Comedy', 'History']",Blackadder's Christmas Carol,1988-01-01,7.6,44,"['nm0328759', 'composer']","['nm0000100', 'actor']","['nm0733153', 'actor']","['nm0001669', 'actress']","['nm0000410', 'actor']","['nm0090877', 'director']","['nm0193485', 'writer']","['nm0255780', 'writer']","['nm0002042', 'writer']","['nm0516032', 'producer']"
tt0094833,"['Drama', 'Fantasy']",Os canibais,1988-06-02,7.7,3,"['nm0290763', 'editor']","['nm0162502', 'actor']","['nm0798611', 'actress']","['nm0246822', 'actor']","['nm0519934', 'actor']","['nm0210701', 'director']","['nm0142399', 'writer']","['nm0655944', 'writer']","['nm0104418', 'producer']","['nm0057825', 'cinematographer']"
tt0094947,"['Drama', 'Romance']",Dangerous Liaisons,1988-12-16,7.1,267,"['nm0006070', 'composer']","['nm0000335', 'actress']","['nm0000518', 'actor']","['nm0000201', 'actress']","['nm0001436', 'actress']","['nm0001241', 'director']","['nm0358960', 'writer']","['nm0480166', 'writer']","['nm0382278', 'producer']","['nm0600794', 'producer']"
tt0094964,"['Drama', 'Horror', 'Thriller']",Dead Ringers,1988-09-23,7.0,176,"['nm0006290', 'composer']","['nm0000460', 'actor']","['nm0000991', 'actress']","['nm0902794', 'actress']","['nm0329876', 'actress']","['nm0000343', 'director']","['nm0811138', 'writer']","['nm0939562', 'writer']","['nm0311316', 'writer']","['nm0102371', 'producer']"
tt0095012,"['Drama', 'Foreign', 'Horror']",Diabeł,1972-01-01,7.6,13,"['nm0854332', 'actor']","['nm0699659', 'actor']","['nm0105898', 'actress']","['nm0562999', 'actress']","['nm0958558', 'director']","['nm0466863', 'composer']","['nm0452784', 'cinematographer']","['nm0651962', 'editor']","['nm0334951', 'production_designer']"
tt0095016,"['Action', 'Thriller']",Die Hard,1988-07-15,7.5,4005,"['nm0005428', 'producer']","['nm0000246', 'actor']","['nm0000614', 'actor']","['nm0000889', 'actress']","['nm0001817', 'actor']","['nm0001532', 'director']","['nm0861636', 'writer']","['nm0835732', 'writer']","['nm0211823', 'writer']","['nm0330383', 'producer']"
tt0095031,"['Crime', 'Comedy']",Dirty Rotten Scoundrels,1988-12-14,7.0,223,"['nm0006108', 'composer']","['nm0000188', 'actor']","['nm0000323', 'actor']","['nm0000444', 'actress']","['nm0734668', 'actor']","['nm0000568', 'director']","['nm0490958', 'writer']","['nm0788630', 'writer']","['nm0377417', 'writer']","['nm0930089', 'producer']"
tt0095036,['Drama'],Distant Thunder,1988-11-11,7.5,3,"['nm0005659', 'cinematographer']","['nm0001475', 'actor']","['nm0001494', 'actor']","['nm0443871', 'actress']","['nm0114487', 'actor']","['nm0742819', 'director']","['nm0830626', 'writer']","['nm0917572', 'writer']","['nm0769812', 'producer']","['nm0003574', 'composer']"
tt0095063,['Horror'],Dream Demon,1988-10-06,7.0,2,"['nm0933510', 'cinematographer']","['nm0714876', 'actress']","['nm0001849', 'actress']","['nm0001758', 'actor']","['nm0619700', 'actor']","['nm0170113', 'director']","['nm0926924', 'writer']","['nm3393359', 'writer']","['nm0916986', 'producer']","['nm1558467', 'composer']"
tt0095082,"['Drama', 'History']",Eight Men Out,1988-09-02,7.5,63,"['nm0724744', 'cinematographer']","['nm0000131', 'actor']","['nm0416378', 'actor']","['nm0003167', 'actor']","['nm0163429', 'actor']","['nm0000626', 'director']","['nm0039362', 'writer']","['nm0683579', 'producer']","['nm0762590', 'producer']","['nm0006025', 'composer']"
tt0095159,"['Comedy', 'Crime']",A Fish Called Wanda,1988-07-15,7.1,576,"['nm0494861', 'production_designer']","['nm0000092', 'actor']","['nm0000130', 'actress']","['nm0000177', 'actor']","['nm0001589', 'actor']","['nm0187769', 'director']","['nm0787834', 'producer']","['nm0006047', 'composer']","['nm0401727', 'cinematographer']","['nm0433384', 'editor']"
tt0095177,"['Horror', 'Crime', 'Thriller']",Freeway,1988-09-02,7.5,2,"['nm0217137', 'composer']","['nm0283311', 'actress']","['nm0751638', 'actor']","['nm0236711', 'actor']","['nm0001938', 'actor']","['nm5384247', 'director']","['nm0055071', 'writer']","['nm0275368', 'writer']","['nm0205287', 'producer']","['nm0659949', 'producer']"
tt0095250,"['Adventure', 'Drama', 'Romance']",Le Grand Bleu,1988-05-11,7.6,364,"['nm0496628', 'producer']","['nm0000852', 'actor']","['nm0000606', 'actor']","['nm0000275', 'actress']","['nm0791502', 'actor']","['nm0000108', 'director']","['nm0307561', 'writer']","['nm0325665', 'writer']","['nm0562936', 'writer']","['nm0674700', 'writer']"
tt0095262,"['Animation', 'Action', 'Science Fiction']",機動戰士 ガンダム 逆襲のシャア,1988-03-12,7.1,13,"['nm0945290', 'actor']","['nm0299228', 'actor']","['nm0407454', 'actor']","['nm0840721', 'actor']","['nm0442844', 'actress']","['nm0866707', 'director']","['nm0755723', 'composer']","['nm4682300', 'cinematographer']","['nm0645777', 'cinematographer']","['nm0765815', 'actor']"
tt0095302,"['Comedy', 'Drama']",High Hopes,1988-09-01,7.5,22,"['nm0339856', 'editor']","['nm0205289', 'actor']","['nm0790689', 'actress']","['nm0234270', 'actress']","['nm0413946', 'actor']","['nm0005139', 'director']","['nm0151925', 'producer']","['nm0323376', 'producer']","['nm0225614', 'composer']","['nm0695536', 'cinematographer']"
tt0095327,"['Animation', 'Drama', 'War']",火垂るの墓,1988-04-16,8.2,974,"['nm0786707', 'editor']","['nm0851302', 'actor']","['nm0794186', 'actress']","['nm0945312', 'actress']","['nm0794002', 'actress']","['nm0847223', 'director']","['nm0636435', 'writer']","['nm0361701', 'producer']","['nm2197915', 'composer']","['nm0468710', 'cinematographer']"
tt0095360,"['Documentary', 'Music']",Imagine: John Lennon,1988-10-07,7.3,25,"['nm0522748', 'editor']","['nm0006168', 'archive_footage']","['nm0648780', 'self']","['nm0005200', 'archive_footage']","['nm0365600', 'archive_footage']","['nm0813583', 'director']","['nm0250735', 'writer']","['nm0938678', 'producer']","['nm0000743', 'cinematographer']","['nm0003410', 'editor']"
tt0095386,"['Drama', 'Adventure']",Itinéraire d'un enfant gâté,1988-11-30,7.6,23,"['nm0000901', 'actor']","['nm0025857', 'actor']","['nm0513299', 'actress']","['nm0012964', 'actress']","['nm0500988', 'director']","['nm0006162', 'composer']","['nm0494444', 'cinematographer']","['nm0080382', 'editor']","['nm0119419', 'production_designer']"
tt0095396,['Comedy'],雞同鴨講,1988-07-14,7.0,6,"['nm0910701', 'cinematographer']","['nm0401201', 'actor']","['nm0401204', 'actor']","['nm0151827', 'actress']","['nm0516319', 'actor']","['nm0170504', 'director']","['nm0530865', 'writer']","['nm0950728', 'writer']","['nm0950553', 'producer']","['nm0400062', 'composer']"
tt0095406,"['Comedy', 'Drama']",Johanna d'Arc of Mongolia,1989-02-01,7.5,2,"['nm0046006', 'actress']","['nm0082388', 'actress']","['nm0251517', 'actor']","['nm2386653', 'actress']","['nm0653200', 'director']","['nm0434307', 'producer']","['nm0796802', 'composer']","['nm0905062', 'editor']"
tt0095452,"['Science Fiction', 'Comedy', 'Fantasy']",Kingsajz,1988-05-02,7.3,8,"['nm0307590', 'editor']","['nm0158587', 'actor']","['nm0836136', 'actor']","['nm0276758', 'actress']","['nm0380227', 'actor']","['nm0532702', 'director']","['nm0367308', 'writer']","['nm0813632', 'producer']","['nm0213579', 'composer']","['nm0525555', 'cinematographer']"
tt0095467,"['Drama', 'Romance']",Krótki film o milosci,1988-01-01,7.9,65,"['nm0806395', 'editor']","['nm0843772', 'actress']","['nm0523821', 'actor']","['nm0412652', 'actress']","['nm0532536', 'actor']","['nm0001425', 'director']","['nm0682830', 'writer']","['nm0161541', 'producer']","['nm0006237', 'composer']","['nm0010627', 'cinematographer']"
tt0095468,"['Crime', 'Drama']",Krótki film o zabijaniu,1989-01-26,7.6,58,"['nm0806395', 'editor']","['nm0048121', 'actor']","['nm0322937', 'actor']","['nm0856227', 'actor']","['nm0953168', 'actor']","['nm0001425', 'director']","['nm0682830', 'writer']","['nm0161541', 'producer']","['nm0006237', 'composer']","['nm0005744', 'cinematographer']"
tt0095475,"['Crime', 'Drama', 'Romance']",Kárhozat,1988-10-20,7.8,16,"['nm0398555', 'editor']","['nm0844462', 'actor']","['nm0449274', 'actress']","['nm0666718', 'actor']","['nm0190691', 'actor']","['nm0850601', 'director']","['nm0470004', 'writer']","['nm0555630', 'producer']","['nm0896902', 'composer']","['nm0575973', 'cinematographer']"
tt0095489,"['Animation', 'Adventure', 'Family']",The Land Before Time,1988-11-18,7.0,660,"['nm0690112', 'producer']","['nm0385757', 'actor']","['nm0198925', 'actor']","['nm0058279', 'actress']","['nm0001726', 'actress']","['nm0089940', 'director']","['nm0471217', 'writer']","['nm0294440', 'writer']","['nm0312076', 'writer']","['nm0325776', 'producer']"
tt0095497,['Drama'],The Last Temptation of Christ,1988-08-12,7.0,206,"['nm0000841', 'cinematographer']","['nm0000353', 'actor']","['nm0000172', 'actor']","['nm0001347', 'actress']","['nm8109205', 'actor']","['nm0000217', 'director']","['nm0443611', 'writer']","['nm0001707', 'writer']","['nm0208381', 'producer']","['nm0300272', 'composer']"
tt0095512,"['Animation', 'Science Fiction']",銀河英雄伝説: わが征くは星の大海,1988-02-06,8.1,8,"['nm0354490', 'actor']","['nm0394690', 'actor']","['nm0866753', 'actor']","['nm0386391', 'actor']","['nm0409287', 'actor']","['nm0410963', 'director']","['nm0849094', 'writer']","['nm0846662', 'producer']","['nm0299192', 'actor']","['nm0299401', 'actor']"
tt0095515,"['Music', 'Documentary']",Let's Get Lost,1988-09-15,7.6,10,"['nm0090644', 'self']","['nm0048329', 'self']","['nm0048315', 'self']","['nm0049000', 'self']","['nm0048817', 'self']","['nm0916510', 'director']","['nm0695857', 'cinematographer']","['nm0180730', 'editor']","['nm0048384', 'self']","['nm0048784', 'self']"
tt0095525,"['Animation', 'Science Fiction', 'Fantasy', 'Adventure']",Gandahar,1987-12-11,7.4,25,"['nm3780381', 'producer']","['nm0000335', 'actress']","['nm0001626', 'actor']","['nm0260433', 'actor']","['nm0156684', 'actress']","['nm0482537', 'director']","['nm0029105', 'writer']","['nm0167387', 'writer']","['nm0001920', 'writer']","['nm2943236', 'producer']"
tt0095530,['Drama'],Little Dorrit,1987-12-11,10.0,1,"['nm0533770', 'editor']","['nm0001394', 'actor']","['nm0000027', 'actor']","['nm0339343', 'actress']","['nm0908458', 'actor']","['nm0250489', 'director']","['nm0002042', 'writer']","['nm0102646', 'producer']","['nm0329545', 'producer']","['nm0005756', 'cinematographer']"
tt0095598,[],La maschera,1988-05-10,8.0,2,"['nm0806740', 'producer']","['nm0000307', 'actress']","['nm0540585', 'actor']","['nm0149923', 'actor']","['nm0379072', 'actor']","['nm0408646', 'director']","['nm0032524', 'writer']","['nm0208086', 'writer']","['nm0881100', 'writer']","['nm0741157', 'producer']"
tt0095631,"['Adventure', 'Comedy', 'Crime']",Midnight Run,1988-07-20,7.2,241,"['nm0873531', 'editor']","['nm0000134', 'actor']","['nm0001301', 'actor']","['nm0001433', 'actor']","['nm0039226', 'actor']","['nm0000976', 'director']","['nm0303032', 'writer']","['nm0000384', 'composer']","['nm0004241', 'cinematographer']","['nm0495605', 'editor']"
tt0095647,"['Thriller', 'Crime', 'Drama']",Mississippi Burning,1988-12-08,7.4,336,"['nm0084695', 'cinematographer']","['nm0000432', 'actor']","['nm0000353', 'actor']","['nm0000531', 'actress']","['nm0000374', 'actor']","['nm0000570', 'director']","['nm0314665', 'writer']","['nm0171348', 'producer']","['nm0957712', 'producer']","['nm0002303', 'composer']"
tt0095657,['Drama'],Moromeții,1987-09-28,7.4,9,"['nm2166563', 'editor']","['nm0714287', 'actor']","['nm0315640', 'actress']","['nm0665794', 'actress']","['nm0899517', 'actor']","['nm0347720', 'director']","['nm0695737', 'writer']","['nm0185503', 'producer']","['nm0851583', 'composer']","['nm0890481', 'cinematographer']"
tt0095675,"['Comedy', 'Drama']",Mujeres al borde de un ataque de nervios,1988-03-14,7.6,149,"['nm0560962', 'actress']","['nm0000104', 'actor']","['nm0785565', 'actress']","['nm0658041', 'actress']","['nm0000264', 'director']","['nm0168413', 'writer']","['nm0005970', 'composer']","['nm0003900', 'cinematographer']","['nm0757814', 'editor']"
tt0095705,"['Comedy', 'Crime']",The Naked Gun: From the Files of Police Squad!,1988-12-02,7.1,1020,"['nm0627673', 'composer']","['nm0000558', 'actor']","['nm0001636', 'actress']","['nm0001740', 'actor']","['nm0001544', 'actor']","['nm0001878', 'director']","['nm0958387', 'writer']","['nm0000720', 'writer']","['nm0698493', 'writer']","['nm0919154', 'producer']"
tt0095715,"['Animation', 'Comedy', 'Fantasy', 'Horror']",Neco z Alenky,1988-08-03,7.3,60,"['nm0463463', 'actress']","['nm0694375', 'actress']","['nm0840905', 'director']","['nm0140902', 'writer']","['nm0297525', 'producer']","['nm0540978', 'cinematographer']","['nm0954740', 'editor']"
tt0095728,"['Horror', 'Thriller']",Il nido del ragno,1988-08-25,7.6,7,"['nm0006228', 'composer']","['nm0943600', 'actor']","['nm0727386', 'actress']","['nm0470330', 'actress']","['nm0616236', 'actress']","['nm0316054', 'director']","['nm0032724', 'writer']","['nm0148970', 'writer']","['nm0296658', 'writer']","['nm0542057', 'writer']"
tt0095729,['Drama'],Niezwykla podróz Baltazara Kobera,1988-12-26,7.5,2,"['nm0927253', 'actor']","['nm0003909', 'actor']","['nm0081322', 'actress']","['nm0468683', 'actress']","['nm0367860', 'director']","['nm0873150', 'writer']","['nm0844246', 'composer']","['nm0444325', 'cinematographer']","['nm0954729', 'editor']"
tt0095730,['Comedy'],The Night Before,1988-04-15,7.4,12,"['nm0505392', 'production_designer']","['nm0000206', 'actor']","['nm0521753', 'actress']","['nm0757854', 'actress']","['nm0798534', 'actor']","['nm0248054', 'director']","['nm0771063', 'writer']","['nm0395208', 'producer']","['nm0205095', 'composer']","['nm0005715', 'cinematographer']"
tt0095765,"['Drama', 'Romance']",Nuovo Cinema Paradiso,1988-11-17,8.2,834,"['nm0001553', 'composer']","['nm0634159', 'actor']","['nm0134073', 'actor']","['nm0041066', 'actress']","['nm0199774', 'actress']","['nm0868153', 'director']","['nm0660031', 'writer']","['nm0258268', 'writer']","['nm0188053', 'producer']","['nm0738603', 'producer']"
tt0095788,['Documentary'],Het oog boven de put,1988-01-01,7.0,2,"['nm0450627', 'director']","['nm0886305', 'producer']","['nm0233285', 'editor']"
tt0095801,"['Comedy', 'Drama']",Out of Rosenheim,1987-11-12,7.0,76,"['nm0381289', 'editor']","['nm0845270', 'actress']","['nm0001634', 'actress']","['nm0001588', 'actor']","['nm0442304', 'actress']","['nm0000727', 'director']","['nm0012280', 'writer']","['nm0230547', 'writer']","['nm0854551', 'composer']","['nm0005739', 'cinematographer']"
tt0095861,['Crime'],Petos,1988-03-18,7.0,1,"['nm0655934', 'cinematographer']","['nm0672378', 'actor']","['nm0514399', 'actress']","['nm0874830', 'actor']","['nm0750234', 'actor']","['nm0440870', 'director']","['nm0477421', 'writer']","['nm0753921', 'producer']","['nm0504013', 'composer']","['nm1834706', 'composer']"
tt0095875,"['Comedy', 'Thriller', 'Mystery', 'Romance']",Plain Clothes,1988-01-01,7.6,7,"['nm0929025', 'composer']","['nm0397124', 'actor']","['nm0000751', 'actress']","['nm0001841', 'actor']","['nm0002663', 'actress']","['nm0004838', 'director']","['nm0291082', 'writer']","['nm0898982', 'writer']","['nm0542333', 'producer']","['nm0917061', 'producer']"
tt0095880,"['Comedy', 'Drama']",Pohjanmaa,1988-02-26,8.0,1,"['nm0899459', 'editor']","['nm0617427', 'actor']","['nm0758722', 'actor']","['nm0631741', 'actor']","['nm0617431', 'actor']","['nm0661502', 'director']","['nm0878408', 'writer']","['nm0753921', 'producer']","['nm0405342', 'composer']","['nm0812263', 'cinematographer']"
tt0095895,"['Documentary', 'Drama', 'Music']",Powaqqatsi,1988-04-29,7.4,37,"['nm0077556', 'cinematographer']","['nm0001973', 'archive_footage']","['nm0109604', 'archive_footage']","['nm0937552', 'archive_footage']","['nm0711710', 'archive_footage']","['nm0716585', 'director']","['nm0724192', 'writer']","['nm0492936', 'producer']","['nm0007055', 'producer']","['nm0001275', 'composer']"
tt0095953,['Drama'],Rain Man,1988-12-11,7.6,1762,"['nm0005868', 'cinematographer']","['nm0000163', 'actor']","['nm0000129', 'actor']","['nm0000420', 'actress']","['nm0596520', 'actor']","['nm0001469', 'director']","['nm0607454', 'writer']","['nm0060103', 'writer']","['nm0425741', 'producer']","['nm0001877', 'composer']"
tt0095967,['Documentary'],Regi Andrej Tarkovskij,1988-09-23,7.0,2,"['nm0004051', 'actor']","['nm0430746', 'actor']","['nm0001789', 'self']","['nm0504576', 'director']","['nm0300372', 'producer']","['nm0138058', 'cinematographer']","['nm0838579', 'editor']"
tt0096018,['Drama'],Running on Empty,1988-09-07,7.4,59,"['nm0279518', 'cinematographer']","['nm0000203', 'actor']","['nm0001441', 'actress']","['nm0002139', 'actor']","['nm0009413', 'actor']","['nm0001486', 'director']","['nm0284524', 'writer']","['nm0001162', 'producer']","['nm0732364', 'producer']","['nm0609555', 'composer']"
tt0096028,"['Drama', 'Crime']",Salaam Bombay!,1988-08-24,7.1,19,"['nm0113084', 'editor']","['nm0787359', 'actor']","['nm0900009', 'actress']","['nm0788870', 'actress']","['nm0944834', 'actor']","['nm0619762', 'director']","['nm1195250', 'writer']","['nm0850247', 'writer']","['nm0836996', 'composer']","['nm0005876', 'cinematographer']"
tt0096056,['Drama'],Crime and Punishment,2002-06-01,7.3,3,"['nm0015834', 'editor']","['nm0000417', 'actor']","['nm0000603', 'actress']","['nm0000457', 'actor']","['nm0452288', 'actress']","['nm0324875', 'director']","['nm0234502', 'writer']","['nm1017958', 'producer']","['nm0706534', 'composer']","['nm0003138', 'cinematographer']"
tt0096126,"['Drama', 'Comedy', 'Science Fiction']",Собачье сердце,1988-01-01,7.1,38,"['nm0783978', 'editor']","['nm0422392', 'actor']","['nm0866189', 'actor']","['nm0687450', 'actor']","['nm0440248', 'actor']","['nm0097541', 'director']","['nm0097540', 'writer']","['nm0119888', 'writer']","['nm0201999', 'composer']","['nm0787614', 'cinematographer']"
tt0096156,[],Spike of Bensonhurst,1988-11-11,9.0,1,"['nm0276405', 'cinematographer']","['nm0593711', 'actor']","['nm0000308', 'actor']","['nm0211408', 'actress']","['nm0587249', 'actress']","['nm0607407', 'director']","['nm0101428', 'writer']","['nm0528962', 'producer']","['nm0918844', 'producer']","['nm0612734', 'composer']"
tt0096163,"['Horror', 'Thriller']",Spoorloos,1988-10-27,7.4,124,"['nm0295283', 'editor']","['nm0232627', 'actor']","['nm0078517', 'actor']","['nm0824373', 'actress']","['nm0248680', 'actress']","['nm0806293', 'director']","['nm0469104', 'writer']","['nm0520533', 'producer']","['nm0904087', 'composer']","['nm0474131', 'cinematographer']"
tt0096189,"['Romance', 'Drama']",A Summer Story,1988-08-11,7.6,7,"['nm0534013', 'cinematographer']","['nm0835916', 'actress']","['nm0928134', 'actor']","['nm0948772', 'actress']","['nm0171829', 'actor']","['nm0353592', 'director']","['nm0303335', 'writer']","['nm0607890', 'writer']","['nm0728391', 'producer']","['nm0000016', 'composer']"
tt0096218,"['Fantasy', 'Horror']",Tales from the Gimli Hospital,1988-04-15,7.4,6,"['nm0567143', 'actor']","['nm0331940', 'actor']","['nm0372995', 'actress']","['nm0533918', 'actress']","['nm0534665', 'director']","['nm0460283', 'producer']","['nm0811554', 'producer']"
tt0096256,"['Action', 'Horror', 'Science Fiction', 'Thriller']",They Live,1988-11-23,7.1,562,"['nm0415445', 'editor']","['nm0684929', 'actor']","['nm0202966', 'actor']","['nm0001236', 'actress']","['nm0002668', 'actor']","['nm0000118', 'director']","['nm0625688', 'writer']","['nm0290581', 'producer']","['nm0397697', 'composer']","['nm0452123', 'cinematographer']"
tt0096257,"['Mystery', 'Documentary', 'Crime']",The Thin Blue Line,1988-08-28,7.9,109,"['nm0194356', 'cinematographer']","['nm0011278', 'self']","['nm10623946', 'self']","['nm0741410', 'self']","['nm0425278', 'self']","['nm0001554', 'director']","['nm0513812', 'producer']","['nm0567771', 'producer']","['nm0001275', 'composer']","['nm0030997', 'cinematographer']"
